day,workers,brood,queen,extinct,plants,corpses,food_sites,sugar,protein,births,deaths,soil_moved,minerals,temperature_c,rain_mm_h,worker_actions
544.0000,16,36,1,0,18,27,33,23104.0000,72.0000,56,69,3810,322288,12.1236,0.0000,131196735
545.0000,16,32,1,0,18,30,36,24374.0000,64.0000,56,69,3810,322288,11.7236,0.0000,131317675
546.0000,16,30,1,0,17,30,32,23993.0000,56.0000,56,69,3812,322288,12.8236,0.0000,131436821
547.0000,16,30,1,0,17,31,35,24716.0000,543.0000,56,69,3812,322288,10.7236,0.0000,131558963
548.0000,15,31,1,0,18,32,37,25797.0000,252.0000,56,70,3814,322288,11.9236,0.0000,131672756
549.0000,15,32,1,0,18,31,40,27212.0000,759.0000,56,70,3818,322288,12.1236,0.2771,131777522
550.0000,15,33,1,0,18,31,37,25690.0000,503.0000,56,70,3818,322288,14.4236,0.3695,131883404
551.0000,15,34,1,0,18,31,38,24215.0000,255.0000,56,70,3822,322288,11.4236,0.0000,131998880
552.0000,15,35,1,0,18,31,42,26573.0000,68.0000,56,70,3824,322288,10.2236,0.0000,132107739
553.0000,15,36,1,0,18,31,41,29062.0000,60.0000,56,70,3824,322288,11.7236,0.0000,132216022
554.0000,14,37,1,0,18,32,44,31011.0000,52.0000,56,71,3826,322288,13.6236,0.4618,132326099
555.0000,14,38,1,0,18,32,46,30013.0000,44.0000,56,71,3828,322288,15.9236,0.0000,132428619
556.0000,14,38,1,0,18,33,47,32398.0000,84.0000,56,71,3830,322288,15.3236,0.0000,132532240
557.0000,14,39,1,0,18,33,51,35178.0000,1086.0000,56,71,3830,322288,13.9236,0.0000,132634871
558.0000,14,40,1,0,18,33,54,37572.0000,734.0000,56,71,3832,322288,12.5236,1.1084,132732741
559.0000,14,41,1,0,18,33,57,36633.0000,358.0000,56,71,3836,322288,13.5236,0.0000,132834496
560.0000,14,42,1,0,18,33,57,37243.0000,88.0000,56,71,3836,322288,14.2236,0.0000,132940065
561.0000,14,42,1,0,18,33,56,36330.0000,174.0000,56,71,3838,322288,13.2236,0.0000,133039826
562.0000,14,42,1,0,18,32,60,37438.0000,178.0000,56,71,3840,322288,14.0236,0.0924,133136644
563.0000,14,42,1,0,18,32,58,36944.0000,112.0000,56,71,3840,322288,11.2236,0.2771,133242884
564.0000,14,42,1,0,19,31,59,35763.0000,112.0000,56,71,3840,322288,11.8236,0.0000,133352015
565.0000,14,42,1,0,18,28,60,38808.0000,112.0000,56,71,3840,322288,9.6236,0.0000,133462321
566.0000,14,42,1,0,18,23,65,41444.0000,104.0000,56,71,3842,322288,11.4236,0.0000,133561924
567.0000,14,42,1,0,18,21,64,43665.0000,96.0000,56,71,3842,322288,11.2236,0.0000,133658990
568.0000,21,29,1,0,19,27,60,46424.0000,88.0000,63,71,3842,322288,16.4236,0.0000,133789513
569.0000,22,29,1,0,19,28,63,45422.0000,96.0000,64,71,3842,322288,18.2236,0.0000,133948128
570.0000,24,29,1,0,19,28,62,45915.0000,80.0000,66,71,3848,322288,14.9236,0.0000,134122286
571.0000,26,29,1,0,18,28,59,45456.0000,64.0000,68,71,3850,322288,15.7236,0.0000,134312658
572.0000,26,31,1,0,18,28,61,44832.0000,48.0000,68,71,3850,322288,13.5236,0.0000,134498969
573.0000,26,32,1,0,18,29,63,42579.0000,32.0000,68,71,3852,322288,14.0236,0.3695,134690548
574.0000,26,33,1,0,18,30,64,43927.0000,694.0000,68,71,3852,322288,12.8236,0.0000,134871543
575.0000,26,35,1,0,18,30,65,44704.0000,327.0000,68,71,3854,322288,13.9236,0.0000,135070393
576.0000,26,37,1,0,18,30,64,44103.0000,56.0000,68,71,3856,322288,14.5236,0.0000,135257916
577.0000,26,39,1,0,18,29,62,42220.0000,40.0000,68,71,3858,322288,15.4236,2.4015,135452946
578.0000,26,41,1,0,18,28,63,43659.0000,410.0000,68,71,3866,322288,16.0236,0.0000,135645956
579.0000,26,43,1,0,18,28,65,44228.0000,165.0000,68,71,3870,322288,13.7236,0.0000,135828663
580.0000,26,45,1,0,17,28,68,44144.0000,634.0000,68,71,3872,322288,15.7236,0.0000,136016820
581.0000,26,47,1,0,17,26,68,43807.0000,324.0000,68,71,3874,322288,15.1236,0.0000,136209737
582.0000,26,49,1,0,17,26,65,43368.0000,68.0000,68,71,3874,322288,14.7236,0.0924,136394795
583.0000,26,51,1,0,17,25,65,43070.0000,52.0000,68,71,3878,322288,11.2236,0.0000,136586602
584.0000,26,53,1,0,16,24,65,42538.0000,36.0000,68,71,3882,322288,10.9236,0.0000,136786991
585.0000,26,55,1,0,16,24,65,41903.0000,20.0000,68,71,3886,322288,10.0236,0.0000,136971077
586.0000,26,55,1,0,16,26,65,40923.0000,40.0000,68,71,3886,322288,11.5087,0.0000,137158783
587.0000,26,55,1,0,16,27,67,39874.0000,60.0000,68,71,3888,322288,11.0786,0.0000,137340231
588.0000,26,56,1,0,15,26,67,39868.0000,44.0000,68,71,3890,322288,8.7273,0.0000,137529281
589.0000,26,57,1,0,14,20,62,39350.0000,28.0000,68,71,3890,322288,8.5643,0.0000,137722786
590.0000,29,54,1,0,14,21,60,38999.0000,12.0000,71,71,3890,322288,10.1342,0.0000,137913779
591.0000,30,52,1,0,13,23,58,39024.0000,4.0000,72,71,3890,322288,11.0342,0.0000,138125684
592.0000,30,40,1,0,13,35,58,38623.0000,4.0000,72,71,3894,322288,11.8342,0.0000,138351236
593.0000,30,38,1,0,12,37,57,36511.0000,4.0000,72,71,3896,322288,13.5342,0.0000,138577449
594.0000,30,36,1,0,10,38,57,37128.0000,4.0000,72,71,3896,322288,10.6342,0.0000,138782680
595.0000,31,33,1,0,10,39,55,37131.0000,4.0000,73,71,3896,322288,11.1342,0.0000,138997010
596.0000,32,34,1,0,10,39,54,36778.0000,215.0000,74,71,3900,322288,10.0342,0.0000,139226876
597.0000,33,35,1,0,10,39,51,35248.0000,32.0000,75,71,3906,322288,8.5342,0.0000,139468813
598.0000,33,37,1,0,9,39,49,35251.0000,16.0000,75,71,3908,322288,7.7342,0.0000,139704632
599.0000,34,38,1,0,9,39,47,34257.0000,0.0000,76,71,3910,322288,9.2342,0.0000,139973360
600.0000,34,38,1,0,10,39,46,34366.0000,0.0000,76,71,3912,322288,8.9342,0.0000,140217594
601.0000,34,38,1,0,8,40,45,34120.0000,64.0000,76,71,3912,322288,9.5342,0.0000,140458887
602.0000,35,39,1,0,8,40,43,32999.0000,48.0000,77,71,3916,322288,11.8342,0.0000,140711226
603.0000,36,40,1,0,9,40,38,31966.0000,32.0000,78,71,3918,322288,12.0342,0.0000,140988285
604.0000,37,39,1,0,9,42,38,31187.0000,16.0000,79,71,3918,322288,9.1342,0.0000,141258505
605.0000,37,39,1,0,9,44,37,31212.0000,0.0000,79,71,3920,322288,10.3342,0.0000,141512955
606.0000,37,33,1,0,10,51,38,30978.0000,28.0000,79,71,3926,322288,9.2342,0.0000,141781058
607.0000,37,34,1,0,9,50,37,30568.0000,12.0000,79,71,3930,322288,8.6342,0.0000,142038418
608.0000,37,34,1,0,8,51,34,29975.0000,32.0000,79,71,3936,322288,11.8342,0.0000,142308520
609.0000,37,36,1,0,8,49,35,29507.0000,52.0000,79,71,3944,322288,11.7342,0.0000,142589971
610.0000,37,38,1,0,7,48,31,28827.0000,36.0000,79,71,3950,322288,12.3342,0.0000,142859884
611.0000,37,40,1,0,7,46,32,28049.0000,20.0000,79,71,3950,322288,11.7342,0.0000,143140877
612.0000,37,42,1,0,7,43,27,27049.0000,4.0000,79,71,3952,322288,11.6342,0.0000,143419378
613.0000,37,41,1,0,7,31,23,25994.0000,4.0000,79,71,3954,322288,7.6342,0.0000,143691998
614.0000,37,38,1,0,8,32,25,25747.0000,4.0000,79,71,3956,322288,8.6342,0.0000,143961198
615.0000,37,28,1,0,10,39,25,25177.0000,4.0000,79,71,3960,322288,11.1342,0.0000,144242970
616.0000,37,25,1,0,11,40,23,24673.0000,4.0000,79,71,3960,322288,9.5342,0.0000,144509726
617.0000,36,23,1,0,11,43,23,23521.0000,4.0000,79,72,3960,322288,9.7342,0.0000,144788150
618.0000,36,22,1,0,12,44,20,23741.0000,4.0000,79,72,3960,322288,8.8342,0.0000,145051785
619.0000,36,24,1,0,12,44,20,24049.0000,453.0000,79,72,3960,322288,8.8342,0.0000,145298430
620.0000,36,26,1,0,11,44,18,23998.0000,187.0000,79,72,3964,322288,9.4342,0.0000,145556381
621.0000,36,28,1,0,11,44,18,23655.0000,16.0000,79,72,3966,322288,10.8342,0.0000,145822856
622.0000,36,30,1,0,12,43,17,23243.0000,0.0000,79,72,3968,322288,11.3342,0.0000,146088646
623.0000,36,31,1,0,13,43,18,23213.0000,28.0000,79,72,3970,322288,11.2342,0.0000,146349014
624.0000,36,33,1,0,13,42,18,23280.0000,12.0000,79,72,3970,322288,12.1342,0.0000,146614763
625.0000,36,33,1,0,13,40,21,24165.0000,4.0000,79,72,3970,322288,9.9342,0.0000,146882359
626.0000,36,30,1,0,13,40,22,25430.0000,4.0000,79,72,3970,322288,12.6342,0.0000,147138703
627.0000,36,27,1,0,12,36,18,26505.0000,4.0000,79,72,3974,322288,15.3342,0.0000,147410035
628.0000,36,19,1,0,12,43,18,27430.0000,4.0000,79,72,3976,322288,14.2342,0.0000,147677221
629.0000,36,16,1,0,13,45,20,28422.0000,4.0000,79,72,3976,322288,13.9342,0.0000,147943357
630.0000,36,14,1,0,14,46,20,29772.0000,4.0000,79,72,3976,322288,12.8342,0.0000,148210830
631.0000,36,12,1,0,14,48,22,31179.0000,4.0000,79,72,3978,322288,12.9342,0.0000,148480086
632.0000,36,12,1,0,15,48,26,32578.0000,4.0000,79,72,3978,322288,14.0342,0.0000,148747780
633.0000,36,12,1,0,17,48,25,33132.0000,4.0000,79,72,3978,322288,14.0342,0.0000,149018210
634.0000,36,12,1,0,18,46,24,34218.0000,4.0000,79,72,3980,322288,15.6342,1.5913,149289927
635.0000,35,12,1,0,18,45,26,36141.0000,4.0000,79,73,3980,322288,15.4342,0.0000,149557687
636.0000,35,11,1,0,18,35,25,34696.0000,4.0000,79,73,3984,322288,15.8342,0.0000,149829491
637.0000,35,9,1,0,18,33,28,37662.0000,4.0000,79,73,3988,322288,14.9342,0.0000,150092418
638.0000,35,9,1,0,18,31,31,41923.0000,32.0000,79,73,3990,322288,12.7342,0.0000,150353579
639.0000,35,11,1,0,18,30,34,42825.0000,121.0000,79,73,3992,322288,18.5342,0.0000,150617563
640.0000,35,13,1,0,18,30,38,44916.0000,12.0000,79,73,3994,322288,17.8342,0.0000,150886576
641.0000,35,15,1,0,18,30,38,47381.0000,294.0000,79,73,3996,322288,14.2342,0.0000,151137547
642.0000,34,17,1,0,18,31,36,50442.0000,97.0000,79,74,3996,322288,13.9342,0.0000,151397766
643.0000,34,19,1,0,18,31,39,48350.0000,24.0000,79,74,3998,322288,17.7342,0.0000,151650033
644.0000,34,21,1,0,18,31,40,47020.0000,8.0000,79,74,3998,322288,13.8342,0.0000,151903234
645.0000,34,22,1,0,18,31,44,50378.0000,0.0000,79,74,4000,322288,13.1342,0.0000,152160890
646.0000,34,22,1,0,18,30,44,48450.0000,0.0000,79,74,4000,322288,15.8342,0.0000,152408511
647.0000,34,22,1,0,18,27,49,51477.0000,0.0000,79,74,4000,322288,12.4342,0.0000,152655664
648.0000,34,14,1,0,18,32,48,53604.0000,0.0000,79,74,4002,322288,11.0342,0.0000,152907132
649.0000,34,14,1,0,18,23,49,55299.0000,0.0000,79,74,4008,322288,11.6342,0.0000,153168611
650.0000,34,14,1,0,18,19,51,55501.0000,0.0000,79,74,4014,322288,12.6342,0.0000,153421257
651.0000,34,14,1,0,18,17,53,55287.0000,0.0000,79,74,4020,322288,13.1342,0.0000,153675149
652.0000,34,14,1,0,18,15,55,54206.0000,0.0000,79,74,4026,322288,16.2342,1.3924,153942026
653.0000,34,15,1,0,18,15,60,55061.0000,193.0000,79,74,4030,322288,16.0342,0.0000,154196200
654.0000,34,17,1,0,18,15,64,55195.0000,496.0000,79,74,4034,322288,17.1342,0.0995,154455450
655.0000,34,19,1,0,19,15,63,55326.0000,209.0000,79,74,4034,322288,15.6342,0.0000,154711498
656.0000,34,21,1,0,19,15,62,54615.0000,224.0000,79,74,4036,322288,15.4342,0.0000,154970707
657.0000,34,23,1,0,19,14,62,55050.0000,33.0000,79,74,4040,322288,13.9342,0.0000,155224179
658.0000,34,25,1,0,19,12,62,55072.0000,17.0000,79,74,4044,322288,14.6342,0.0000,155481883
659.0000,33,27,1,0,18,12,65,54865.0000,1.0000,79,75,4044,322288,12.8342,0.0000,155721023
660.0000,33,28,1,0,18,12,64,53210.0000,38.0000,79,75,4044,322288,16.6342,0.0000,155973541
661.0000,33,28,1,0,19,14,69,54505.0000,22.0000,79,75,4046,322288,15.3342,0.0000,156224512
662.0000,33,25,1,0,19,19,69,56787.0000,6.0000,79,75,4052,322288,13.0342,0.0000,156480107
663.0000,33,25,1,0,19,19,71,58663.0000,6.0000,79,75,4054,322288,12.6342,0.0000,156725849
664.0000,33,27,1,0,19,19,70,56570.0000,14.0000,79,75,4054,322288,13.7342,0.0000,156972417
665.0000,33,28,1,0,19,19,72,56638.0000,6.0000,79,75,4058,322288,11.6342,0.0000,157217022
666.0000,32,28,1,0,19,20,75,57987.0000,6.0000,79,76,4060,322288,12.8342,0.0000,157459808
667.0000,32,28,1,0,19,20,74,59099.0000,6.0000,79,76,4062,322288,13.0342,0.2984,157708792
668.0000,32,28,1,0,19,20,76,55374.0000,6.0000,79,76,4062,322288,15.3342,0.3978,157958573
669.0000,32,21,1,0,18,19,69,51779.0000,6.0000,79,76,4062,322288,12.3342,0.0000,158201910
670.0000,32,20,1,0,17,20,70,53570.0000,6.0000,79,76,4064,322288,11.1342,0.0000,158430134
671.0000,32,19,1,0,17,21,72,54972.0000,6.0000,79,76,4066,322288,12.6342,0.0000,158674564
672.0000,32,20,1,0,17,22,75,56003.0000,328.0000,79,76,4070,322288,14.5342,0.4973,158918938
673.0000,32,22,1,0,16,22,74,53214.0000,42.0000,79,76,4072,322288,16.8342,0.0000,159165896
674.0000,32,24,1,0,17,22,75,54190.0000,475.0000,79,76,4078,322288,16.2342,0.0000,159400980
675.0000,32,26,1,0,15,22,76,55494.0000,112.0000,79,76,4078,322288,14.8342,0.0000,159632976
676.0000,32,28,1,0,14,22,73,55943.0000,40.0000,79,76,4080,322288,13.4342,1.1935,159864519
677.0000,32,30,1,0,14,22,76,53340.0000,1102.0000,79,76,4084,322288,14.4342,0.0000,160104967
678.0000,32,32,1,0,14,22,78,51975.0000,1288.0000,79,76,4084,322288,15.1342,0.0000,160339504
679.0000,32,34,1,0,14,22,77,49384.0000,768.0000,79,76,4086,322288,14.1342,0.0000,160586059
680.0000,32,36,1,0,14,22,75,48583.0000,1764.0000,79,76,4086,322288,14.9342,0.0995,160806306
681.0000,32,38,1,0,12,22,72,46659.0000,1316.0000,79,76,4088,322288,12.1342,0.2984,161050713
682.0000,32,40,1,0,12,20,68,44155.0000,868.0000,79,76,4088,322288,12.7342,0.0000,161303400
683.0000,32,42,1,0,12,15,69,44578.0000,422.0000,79,76,4088,322288,10.5342,0.0000,161541409
684.0000,32,44,1,0,12,15,68,45271.0000,32.0000,79,76,4090,322288,12.3342,0.0000,161772472
685.0000,32,46,1,0,12,15,66,45857.0000,16.0000,79,76,4100,322288,12.1342,0.0000,161998333
686.0000,32,48,1,0,12,15,66,47050.0000,0.0000,79,76,4102,322288,17.3342,0.0000,162239480
687.0000,32,48,1,0,12,15,65,45853.0000,0.0000,79,76,4108,322288,19.1342,0.0000,162467718
688.0000,32,48,1,0,12,15,60,46566.0000,738.0000,79,76,4108,322288,15.8342,0.0000,162695607
689.0000,31,46,1,0,11,20,62,45230.0000,419.0000,79,77,4112,322288,16.6342,0.0000,162926618
690.0000,31,45,1,0,10,16,58,43934.0000,40.0000,79,77,4112,322288,14.4342,0.0000,163154236
691.0000,31,45,1,0,11,17,56,41387.0000,24.0000,79,77,4116,322288,14.9342,0.3978,163412736
692.0000,31,45,1,0,8,18,57,40999.0000,8.0000,79,77,4116,322288,13.7342,0.0000,163636852
693.0000,31,44,1,0,8,20,54,39230.0000,52.0000,79,77,4118,322288,14.8342,0.0000,163870940
694.0000,31,44,1,0,8,22,51,37185.0000,36.0000,79,77,4122,322288,15.4342,0.0000,164106622
695.0000,31,42,1,0,9,26,49,34872.0000,20.0000,79,77,4122,322288,16.3342,2.5859,164333791
696.0000,31,44,1,0,9,26,48,33898.0000,4.0000,79,77,4122,322288,16.9342,0.0000,164565166
697.0000,30,41,1,0,9,30,46,32340.0000,4.0000,79,78,4126,322288,14.6342,0.0000,164786066
698.0000,30,39,1,0,10,32,44,31020.0000,4.0000,79,78,4126,322288,16.6342,0.0000,165017431
699.0000,30,37,1,0,10,34,39,29682.0000,4.0000,79,78,4128,322288,16.0342,0.0000,165241776
700.0000,30,39,1,0,11,34,35,28463.0000,17.0000,79,78,4130,322288,15.6342,0.0995,165484149
701.0000,30,41,1,0,10,34,33,27362.0000,1.0000,79,78,4130,322288,12.1342,0.0000,165707245
702.0000,30,43,1,0,10,34,29,26206.0000,57.0000,79,78,4130,322288,11.8342,0.0000,165935313
703.0000,30,45,1,0,10,34,29,25236.0000,89.0000,79,78,4130,322288,10.9342,0.0000,166164672
704.0000,30,47,1,0,10,34,28,24253.0000,73.0000,79,78,4132,322288,12.2477,0.0000,166398871
705.0000,30,49,1,0,10,34,26,23372.0000,190.0000,79,78,4134,322288,11.4082,0.0000,166631419
706.0000,30,51,1,0,11,34,27,22861.0000,65.0000,79,78,4136,322288,8.5684,0.0000,166859425
707.0000,30,53,1,0,11,34,23,22418.0000,73.0000,79,78,4136,322288,7.9961,0.0000,167085402
708.0000,30,55,1,0,11,34,20,22060.0000,57.0000,79,78,4136,322288,9.3944,0.0000,167313404
709.0000,29,57,1,0,11,35,22,21518.0000,41.0000,79,79,4142,322288,10.2944,0.0000,167528309
710.0000,29,59,1,0,11,32,25,21463.0000,25.0000,79,79,4142,322288,11.0944,0.0000,167745810
711.0000,29,59,1,0,12,30,21,20561.0000,9.0000,79,79,4142,322288,12.7944,0.0000,167987426
712.0000,29,41,1,0,13,47,25,21366.0000,1.0000,79,79,4146,322288,9.8944,0.0000,168210914
713.0000,28,41,1,0,14,46,26,21723.0000,268.0000,79,80,4148,322288,10.3944,0.0000,168411724
714.0000,34,37,1,0,14,44,16,22585.0000,1357.0000,85,80,4150,322288,9.2944,0.0000,168641837
715.0000,35,38,1,0,15,41,12,22342.0000,1978.0000,86,80,4152,322288,7.7944,0.0000,168892721
716.0000,36,39,1,0,16,38,16,23110.0000,2274.0000,87,80,4156,322288,6.9944,0.0000,169143084
717.0000,37,40,1,0,15,37,18,23233.0000,2034.0000,88,80,4158,322288,8.4944,0.0000,169409355
718.0000,38,41,1,0,15,34,16,24099.0000,1794.0000,89,80,4158,322288,8.1944,0.0000,169695172
719.0000,38,43,1,0,15,32,16,24686.0000,2130.0000,89,80,4158,322288,8.7944,0.0000,169989399
720.0000,38,45,1,0,16,30,17,24727.0000,1762.0000,89,80,4158,322288,11.0944,0.0000,170278438
721.0000,38,47,1,0,17,30,15,24816.0000,1346.0000,89,80,4162,322288,11.2944,0.0000,170569088
722.0000,39,48,1,0,17,30,16,25178.0000,882.0000,90,80,4168,322288,8.3944,0.0000,170870925
723.0000,39,50,1,0,17,30,20,26692.0000,1272.0000,90,80,4170,322288,9.5944,0.0000,171167617
724.0000,40,51,1,0,17,30,23,28045.0000,689.0000,91,80,4172,322288,8.4944,0.0000,171467928
725.0000,39,53,1,0,16,31,25,28987.0000,101.0000,91,81,4174,322288,7.8944,0.0000,171757572
726.0000,39,55,1,0,17,31,25,30235.0000,37.0000,91,81,4178,322288,11.0944,0.0000,172044458
727.0000,39,57,1,0,17,31,25,31749.0000,57.0000,91,81,4178,322288,10.9944,0.0000,172334076
728.0000,39,59,1,0,17,31,25,32437.0000,41.0000,91,81,4180,322288,11.5944,0.0000,172632558
729.0000,39,59,1,0,17,33,28,33502.0000,25.0000,91,81,4180,322288,10.9944,0.0000,172929579
730.0000,39,59,1,0,16,35,28,34291.0000,9.0000,91,81,4184,322288,10.8944,0.0000,173225111
731.0000,39,56,1,0,17,39,33,34398.0000,14.0000,91,81,4184,322288,6.8944,0.0000,173516456
732.0000,39,57,1,0,17,37,36,36463.0000,561.0000,91,81,4188,322288,7.8944,0.0000,173820378
733.0000,39,49,1,0,17,28,36,37247.0000,26.0000,91,81,4188,322288,10.3944,0.0000,174108330
734.0000,39,47,1,0,17,31,34,37697.0000,10.0000,91,81,4190,322288,8.7944,0.0000,174405970
735.0000,39,46,1,0,17,33,33,37338.0000,2.0000,91,81,4192,322288,8.9944,0.0000,174709103
736.0000,39,44,1,0,17,35,35,39415.0000,2.0000,91,81,4194,322288,8.0944,0.0000,174996406
737.0000,39,41,1,0,17,38,36,41616.0000,2.0000,91,81,4196,322288,8.0944,0.0000,175297139
738.0000,39,32,1,0,17,48,43,42574.0000,802.0000,91,81,4198,322288,8.6944,0.0000,175590282
739.0000,38,34,1,0,18,48,44,42799.0000,487.0000,91,82,4200,322288,10.0944,0.0000,175884710
740.0000,38,36,1,0,19,48,43,43389.0000,171.0000,91,82,4202,322288,10.5944,0.0000,176176270
741.0000,38,38,1,0,19,48,42,44320.0000,39.0000,91,82,4204,322288,10.4944,0.0000,176469126
742.0000,38,40,1,0,19,48,40,44708.0000,23.0000,91,82,4206,322288,11.3944,0.0000,176763350
743.0000,38,42,1,0,19,48,44,46579.0000,7.0000,91,82,4208,322288,9.1944,0.0000,177054979
744.0000,38,41,1,0,19,49,46,48893.0000,7.0000,91,82,4210,322288,11.8944,0.0000,177346154
745.0000,38,39,1,0,19,51,51,50548.0000,7.0000,91,82,4212,322288,14.5944,0.0000,177634780
746.0000,38,35,1,0,19,57,53,52827.0000,39.0000,91,82,4216,322288,13.4944,0.0000,177929159
747.0000,38,36,1,0,19,58,54,55254.0000,23.0000,91,82,4220,322288,13.1944,0.0000,178218315
748.0000,37,37,1,0,19,60,55,57004.0000,7.0000,91,83,4224,322288,12.0944,0.0000,178504977
749.0000,37,36,1,0,19,61,54,58502.0000,7.0000,91,83,4226,322288,12.1944,0.0000,178780343
750.0000,37,25,1,0,20,70,57,59932.0000,7.0000,91,83,4228,322288,13.2944,0.0000,179062657
751.0000,37,27,1,0,19,68,61,59785.0000,217.0000,91,83,4230,322288,13.2944,0.0000,179327658
752.0000,37,29,1,0,19,63,61,60402.0000,11.0000,91,83,4232,322288,14.8944,1.5260,179603752
753.0000,37,30,1,0,19,63,64,63491.0000,3.0000,91,83,4236,322288,14.6944,0.0000,179870017
754.0000,37,30,1,0,18,53,62,60472.0000,3.0000,91,83,4242,322288,15.0944,0.0000,180157746
755.0000,37,30,1,0,18,49,64,63163.0000,3.0000,91,83,4244,322288,14.1944,0.0000,180432269
756.0000,37,28,1,0,18,48,62,66796.0000,3.0000,91,83,4246,322288,11.9944,0.0000,180694589
757.0000,37,21,1,0,17,53,65,65760.0000,3.0000,91,83,4250,322288,17.7944,0.0000,180982795
758.0000,36,15,1,0,17,57,67,65366.0000,3.0000,91,84,4254,322288,17.0944,0.0000,181254283
759.0000,36,13,1,0,17,49,66,66096.0000,3.0000,91,84,4258,322288,13.4944,0.0000,181526395
760.0000,35,11,1,0,17,52,68,68146.0000,3.0000,91,85,4260,322288,13.1944,0.0000,181783128
761.0000,35,11,1,0,16,52,67,64509.0000,3.0000,91,85,4260,322288,16.9944,0.0000,182038309
762.0000,35,10,1,0,14,53,68,61586.0000,3.0000,91,85,4260,322288,13.0944,0.0000,182296440
763.0000,35,8,1,0,14,54,69,61959.0000,3.0000,91,85,4260,322288,12.3944,0.0000,182552949
764.0000,34,6,1,0,15,57,71,57716.0000,3.0000,91,86,4260,322288,15.0944,0.0000,182814590
765.0000,34,5,1,0,15,57,72,57911.0000,3.0000,91,86,4262,322288,11.6944,0.0000,183062041
766.0000,34,7,1,0,15,55,74,57763.0000,611.0000,91,86,4262,322288,10.2944,0.0000,183316147
767.0000,34,9,1,0,15,49,74,57640.0000,1131.0000,91,86,4262,322288,10.8944,0.0000,183576776
768.0000,34,11,1,0,15,48,73,56769.0000,995.0000,91,86,4264,322288,11.8944,0.0000,183825719
769.0000,34,13,1,0,15,47,69,55568.0000,1248.0000,91,86,4266,322288,12.3944,0.0000,184076442
770.0000,34,15,1,0,15,46,69,53545.0000,1112.0000,91,86,4266,322288,15.4944,1.3353,184327263
771.0000,34,17,1,0,15,35,70,53323.0000,976.0000,91,86,4270,322288,15.2944,0.0000,184587945
772.0000,33,19,1,0,15,36,74,52100.0000,812.0000,91,87,4276,322288,16.3944,0.0954,184835976
773.0000,33,21,1,0,15,36,73,51670.0000,676.0000,91,87,4280,322288,14.8944,0.0000,185075859
774.0000,32,23,1,0,16,37,68,50270.0000,517.0000,91,88,4282,322288,14.6944,0.0000,185304231
775.0000,32,25,1,0,15,37,68,50369.0000,382.0000,91,88,4282,322288,13.1944,0.0000,185544062
776.0000,31,26,1,0,14,38,68,49541.0000,1117.0000,91,89,4282,322288,13.8944,0.0000,185771823
777.0000,31,28,1,0,14,36,67,48846.0000,1827.0000,91,89,4282,322288,12.0944,0.0000,185998326
778.0000,31,30,1,0,12,32,70,46854.0000,2437.0000,91,89,4286,322288,15.8944,0.0000,186221396
779.0000,31,32,1,0,12,24,71,46447.0000,2301.0000,91,89,4290,322288,14.5944,0.0000,186460978
780.0000,29,34,1,0,12,23,69,45461.0000,1926.0000,91,91,4292,322288,12.2944,0.0000,186692720
781.0000,29,36,1,0,13,21,68,45284.0000,1630.0000,91,91,4294,322288,11.8944,0.0000,186910145
782.0000,28,38,1,0,11,22,61,42574.0000,1238.0000,91,92,4296,322288,12.9944,0.0000,187118062
783.0000,27,40,1,0,11,22,59,40902.0000,810.0000,91,93,4298,322288,10.8944,0.0000,187326525
784.0000,27,42,1,0,12,20,56,40510.0000,370.0000,91,93,4298,322288,12.0944,0.0000,187525645
785.0000,27,44,1,0,12,17,56,39916.0000,369.0000,91,93,4298,322288,12.2944,0.2861,187728436
786.0000,26,46,1,0,11,17,57,36747.0000,35.0000,91,94,4300,322288,14.5944,0.3815,187936356
787.0000,26,48,1,0,11,17,54,34198.0000,247.0000,91,94,4302,322288,11.5944,0.0000,188125235
788.0000,26,50,1,0,11,17,53,34152.0000,63.0000,91,94,4302,322288,10.3944,0.0000,188327996
789.0000,26,52,1,0,12,17,51,34252.0000,71.0000,91,94,4308,322288,11.8944,0.0000,188535775
790.0000,26,54,1,0,10,17,48,34433.0000,55.0000,91,94,4312,322288,13.7944,0.4769,188735356
791.0000,26,56,1,0,10,17,48,32541.0000,222.0000,91,94,4314,322288,16.0944,0.0000,188930167
792.0000,26,58,1,0,9,17,47,32242.0000,59.0000,91,94,4316,322288,15.4944,0.0000,189133638
793.0000,25,60,1,0,9,17,44,31442.0000,43.0000,91,95,4318,322288,14.0944,0.0000,189329735
794.0000,25,62,1,0,9,17,41,31384.0000,27.0000,91,95,4320,322288,12.6944,1.1445,189531488
795.0000,25,63,1,0,9,18,38,29961.0000,11.0000,91,95,4322,322288,13.6944,0.0000,189715464
796.0000,25,63,1,0,9,20,40,29270.0000,79.0000,91,95,4324,322288,14.3944,0.0000,189907525
797.0000,25,61,1,0,9,24,40,27945.0000,63.0000,91,95,4328,322288,13.3944,0.0000,190110617
798.0000,25,61,1,0,9,26,40,27656.0000,83.0000,91,95,4332,322288,14.1944,0.0954,190289485
799.0000,25,63,1,0,9,26,39,26806.0000,79.0000,91,95,4334,322288,11.3944,0.2861,190489254
800.0000,25,65,1,0,9,26,38,25608.0000,63.0000,91,95,4336,322288,11.9944,0.0000,190687034
