#kind=historical_reanalysis
#name=Newcastle upon Tyne, May-August 2021
#source=Open-Meteo Historical Weather API; ECMWF ERA5
#source_url=https://archive-api.open-meteo.com/v1/archive?latitude=54.9783&longitude=-1.6178&start_date=2021-05-01&end_date=2021-09-01&hourly=temperature_2m%2Crain%2Cshortwave_radiation%2Cwind_speed_10m&timezone=GMT&wind_speed_unit=ms&models=era5
#raw_sha256=ca6210ba882279f2dcf60a2a8e54530e9d30a69dce49cb5a6abfcf50466d4fa0
#license=CC BY 4.0; credit Open-Meteo and Copernicus Climate Change Service
#time_basis=UTC; rain and solar shifted to interval-start; temperature and wind instantaneous
time_utc,temperature_c,rain_mm_hour,solar_wm2,wind_ms
2021-05-14T02:00,7.6,0.0,0.0,3.96
2021-05-14T03:00,7.7,0.0,0.0,4.06
2021-05-14T04:00,7.6,0.0,13.0,3.96
2021-05-14T05:00,7.7,0.0,57.0,4.32
2021-05-14T06:00,7.9,0.0,103.0,4.37
2021-05-14T07:00,8.0,0.0,193.0,4.22
2021-05-14T08:00,8.3,0.0,241.0,3.81
2021-05-14T09:00,8.6,0.2,304.0,3.47
2021-05-14T10:00,8.9,0.1,401.0,3.4
2021-05-14T11:00,9.2,0.0,450.0,3.36
2021-05-14T12:00,9.8,0.0,493.0,3.1
2021-05-14T13:00,9.9,0.0,429.0,2.84
2021-05-14T14:00,10.2,0.0,377.0,2.57
2021-05-14T15:00,10.3,0.0,247.0,2.53
2021-05-14T16:00,9.8,0.0,255.0,2.69
2021-05-14T17:00,9.8,0.0,139.0,3.31
2021-05-14T18:00,9.4,0.0,72.0,3.16
2021-05-14T19:00,8.9,0.0,14.0,2.61
2021-05-14T20:00,8.5,0.0,0.0,2.09
2021-05-14T21:00,8.0,0.0,0.0,1.79
2021-05-14T22:00,7.7,0.0,0.0,2.05
2021-05-14T23:00,7.3,0.0,0.0,2.02
2021-05-15T00:00,7.1,0.0,0.0,1.97
2021-05-15T01:00,7.4,0.0,0.0,1.49
2021-05-15T02:00,7.3,0.0,0.0,1.26
2021-05-15T03:00,7.1,0.0,0.0,1.26
2021-05-15T04:00,6.9,0.0,16.0,1.25
2021-05-15T05:00,7.2,0.0,59.0,1.42
2021-05-15T06:00,8.0,0.0,172.0,1.8
2021-05-15T07:00,8.6,0.0,296.0,2.15
2021-05-15T08:00,9.4,0.1,497.0,2.62
2021-05-15T09:00,10.3,0.2,525.0,3.16
2021-05-15T10:00,11.0,0.2,399.0,3.24
2021-05-15T11:00,10.3,0.3,538.0,3.65
2021-05-15T12:00,10.5,0.1,508.0,4.18
2021-05-15T13:00,11.0,0.0,391.0,4.22
2021-05-15T14:00,10.5,0.0,428.0,4.44
2021-05-15T15:00,10.8,0.0,456.0,4.75
2021-05-15T16:00,10.9,0.0,213.0,4.72
2021-05-15T17:00,10.3,0.0,193.0,4.48
2021-05-15T18:00,10.1,0.0,122.0,4.05
2021-05-15T19:00,9.6,0.0,29.0,3.24
2021-05-15T20:00,8.7,0.0,0.0,2.28
2021-05-15T21:00,8.5,0.0,0.0,2.69
2021-05-15T22:00,8.4,0.0,0.0,3.09
2021-05-15T23:00,8.3,0.0,0.0,2.78
2021-05-16T00:00,8.1,0.0,0.0,2.69
2021-05-16T01:00,8.1,0.0,0.0,2.69
2021-05-16T02:00,8.0,0.0,0.0,2.55
2021-05-16T03:00,7.9,0.0,0.0,2.33
2021-05-16T04:00,8.6,0.0,16.0,2.2
2021-05-16T05:00,8.9,0.0,41.0,2.47
2021-05-16T06:00,9.1,0.3,181.0,2.97
2021-05-16T07:00,9.5,0.2,273.0,3.64
2021-05-16T08:00,9.8,0.2,354.0,4.12
2021-05-16T09:00,10.5,0.1,435.0,4.47
2021-05-16T10:00,11.2,0.2,527.0,3.98
2021-05-16T11:00,11.9,0.3,602.0,4.43
2021-05-16T12:00,12.2,0.3,613.0,5.19
2021-05-16T13:00,12.0,0.2,626.0,5.5
2021-05-16T14:00,11.6,0.1,532.0,5.69
2021-05-16T15:00,11.2,0.0,456.0,5.88
2021-05-16T16:00,11.0,0.0,344.0,5.82
2021-05-16T17:00,10.7,0.0,221.0,5.29
2021-05-16T18:00,10.2,0.0,115.0,4.79
2021-05-16T19:00,9.8,0.0,30.0,4.02
2021-05-16T20:00,9.4,0.0,0.0,3.2
2021-05-16T21:00,9.1,0.0,0.0,2.6
2021-05-16T22:00,8.7,0.0,0.0,1.7
2021-05-16T23:00,8.8,0.0,0.0,1.51
2021-05-17T00:00,8.8,0.0,0.0,1.5
2021-05-17T01:00,8.5,0.0,0.0,1.32
2021-05-17T02:00,8.2,0.0,0.0,1.55
2021-05-17T03:00,8.0,0.0,0.0,0.51
2021-05-17T04:00,8.7,0.0,22.0,1.0
2021-05-17T05:00,8.4,0.0,89.0,1.44
2021-05-17T06:00,9.1,0.0,189.0,1.79
2021-05-17T07:00,9.8,0.0,295.0,1.63
2021-05-17T08:00,10.2,0.0,401.0,1.5
2021-05-17T09:00,10.6,0.0,484.0,1.5
2021-05-17T10:00,11.2,0.1,632.0,1.24
2021-05-17T11:00,11.6,0.0,642.0,1.9
2021-05-17T12:00,12.1,0.0,587.0,1.92
2021-05-17T13:00,12.0,0.0,631.0,1.84
2021-05-17T14:00,12.0,0.4,490.0,1.57
2021-05-17T15:00,11.3,0.2,436.0,2.45
2021-05-17T16:00,11.7,0.2,292.0,2.34
2021-05-17T17:00,11.4,0.4,183.0,1.84
2021-05-17T18:00,11.0,0.5,70.0,1.36
2021-05-17T19:00,10.8,0.3,29.0,1.66
2021-05-17T20:00,10.2,0.0,0.0,1.75
2021-05-17T21:00,9.1,0.0,0.0,1.92
2021-05-17T22:00,8.7,0.0,0.0,1.88
2021-05-17T23:00,8.1,0.0,0.0,2.61
2021-05-18T00:00,8.0,0.0,0.0,3.37
2021-05-18T01:00,7.8,0.0,0.0,3.82
2021-05-18T02:00,7.2,0.0,0.0,4.0
2021-05-18T03:00,6.7,0.0,0.0,3.8
2021-05-18T04:00,6.6,0.0,31.0,3.71
2021-05-18T05:00,7.0,0.0,126.0,3.81
2021-05-18T06:00,7.9,0.0,251.0,3.91
2021-05-18T07:00,9.2,0.0,403.0,3.71
2021-05-18T08:00,10.6,0.0,472.0,3.57
2021-05-18T09:00,11.8,0.2,628.0,3.48
2021-05-18T10:00,12.4,0.2,654.0,3.24
2021-05-18T11:00,13.1,0.0,631.0,2.86
2021-05-18T12:00,13.8,0.0,615.0,2.42
2021-05-18T13:00,14.2,0.0,547.0,1.9
2021-05-18T14:00,14.2,0.0,544.0,1.73
2021-05-18T15:00,14.5,0.0,448.0,1.36
2021-05-18T16:00,14.4,0.0,362.0,1.4
2021-05-18T17:00,14.7,0.2,217.0,1.34
2021-05-18T18:00,14.2,0.1,115.0,2.16
2021-05-18T19:00,13.4,0.0,24.0,2.38
2021-05-18T20:00,11.3,0.0,0.0,2.06
2021-05-18T21:00,10.1,0.0,0.0,1.8
2021-05-18T22:00,10.1,0.0,0.0,1.88
2021-05-18T23:00,9.3,0.0,0.0,1.84
2021-05-19T00:00,8.6,0.0,0.0,1.96
2021-05-19T01:00,8.2,0.0,0.0,2.33
2021-05-19T02:00,7.7,0.0,0.0,2.61
2021-05-19T03:00,7.7,0.0,0.0,3.01
2021-05-19T04:00,7.7,0.0,35.0,3.01
2021-05-19T05:00,7.7,0.0,142.0,3.49
2021-05-19T06:00,8.7,0.0,274.0,3.49
2021-05-19T07:00,10.3,0.0,402.0,3.62
2021-05-19T08:00,11.8,0.0,513.0,3.91
2021-05-19T09:00,12.5,0.0,536.0,3.86
2021-05-19T10:00,12.8,0.1,645.0,2.73
2021-05-19T11:00,13.3,0.1,706.0,2.6
2021-05-19T12:00,13.0,0.1,746.0,2.5
2021-05-19T13:00,13.4,0.1,616.0,2.31
2021-05-19T14:00,13.0,0.4,552.0,2.42
2021-05-19T15:00,12.8,0.5,498.0,2.42
2021-05-19T16:00,12.5,0.5,305.0,1.7
2021-05-19T17:00,12.4,0.6,151.0,1.77
2021-05-19T18:00,12.0,0.8,127.0,2.24
2021-05-19T19:00,11.7,0.3,36.0,2.42
2021-05-19T20:00,11.1,0.1,0.0,1.7
2021-05-19T21:00,9.9,0.0,0.0,1.53
2021-05-19T22:00,9.1,0.0,0.0,2.2
2021-05-19T23:00,8.7,0.0,0.0,2.2
2021-05-20T00:00,8.7,0.0,0.0,2.34
2021-05-20T01:00,7.7,0.0,0.0,2.15
2021-05-20T02:00,7.1,0.0,0.0,1.92
2021-05-20T03:00,6.3,0.0,0.0,1.72
2021-05-20T04:00,5.7,0.0,29.0,1.56
2021-05-20T05:00,6.7,0.0,126.0,1.97
2021-05-20T06:00,7.8,0.0,228.0,2.14
2021-05-20T07:00,9.9,0.0,337.0,2.55
2021-05-20T08:00,11.0,0.0,370.0,3.53
2021-05-20T09:00,11.6,0.0,395.0,4.79
2021-05-20T10:00,11.9,0.0,332.0,5.48
2021-05-20T11:00,11.3,0.2,257.0,5.46
2021-05-20T12:00,10.9,0.6,316.0,5.55
2021-05-20T13:00,10.2,1.2,211.0,6.86
2021-05-20T14:00,9.9,1.0,156.0,7.82
2021-05-20T15:00,9.8,0.6,118.0,8.15
2021-05-20T16:00,9.5,0.7,97.0,8.78
2021-05-20T17:00,9.7,0.9,68.0,8.77
2021-05-20T18:00,10.1,0.5,27.0,7.66
2021-05-20T19:00,10.5,0.4,12.0,6.39
2021-05-20T20:00,10.5,0.5,0.0,5.88
2021-05-20T21:00,10.3,0.6,0.0,5.77
2021-05-20T22:00,10.2,0.6,0.0,5.58
2021-05-20T23:00,10.0,0.6,0.0,5.46
2021-05-21T00:00,9.8,0.4,0.0,5.23
2021-05-21T01:00,9.8,0.6,0.0,4.48
2021-05-21T02:00,9.7,0.5,0.0,3.53
2021-05-21T03:00,9.6,0.4,0.0,3.09
2021-05-21T04:00,9.6,0.4,13.0,3.0
2021-05-21T05:00,9.8,0.4,25.0,3.05
2021-05-21T06:00,10.1,0.2,126.0,2.97
2021-05-21T07:00,10.7,0.2,143.0,2.88
2021-05-21T08:00,10.8,0.1,143.0,2.62
2021-05-21T09:00,11.2,0.1,276.0,2.5
2021-05-21T10:00,12.3,0.2,305.0,2.59
2021-05-21T11:00,12.5,0.1,314.0,3.7
2021-05-21T12:00,12.5,0.2,445.0,4.39
2021-05-21T13:00,12.5,0.1,447.0,4.99
2021-05-21T14:00,12.0,0.2,309.0,6.08
2021-05-21T15:00,11.5,0.2,166.0,6.43
2021-05-21T16:00,11.2,0.1,147.0,7.09
2021-05-21T17:00,10.9,0.8,69.0,6.96
2021-05-21T18:00,10.1,0.4,60.0,7.8
2021-05-21T19:00,9.4,0.2,18.0,7.78
2021-05-21T20:00,8.7,0.0,0.0,8.59
2021-05-21T21:00,8.5,0.0,0.0,8.98
2021-05-21T22:00,8.1,0.0,0.0,8.85
2021-05-21T23:00,7.9,0.0,0.0,9.13
2021-05-22T00:00,7.6,0.0,0.0,9.35
2021-05-22T01:00,7.4,0.0,0.0,9.57
2021-05-22T02:00,7.3,0.0,0.0,9.21
2021-05-22T03:00,7.1,0.0,0.0,8.46
2021-05-22T04:00,6.9,0.0,14.0,8.02
2021-05-22T05:00,7.0,0.0,50.0,7.86
2021-05-22T06:00,7.0,0.0,81.0,7.53
2021-05-22T07:00,7.3,0.0,167.0,7.47
2021-05-22T08:00,7.9,0.0,319.0,7.52
2021-05-22T09:00,8.6,0.0,423.0,7.69
2021-05-22T10:00,9.3,0.0,448.0,6.98
2021-05-22T11:00,10.0,0.0,511.0,6.08
2021-05-22T12:00,10.7,0.0,425.0,5.24
2021-05-22T13:00,10.3,0.1,379.0,4.57
2021-05-22T14:00,10.3,0.0,490.0,3.91
2021-05-22T15:00,10.9,0.0,451.0,3.28
2021-05-22T16:00,10.9,0.0,362.0,2.76
2021-05-22T17:00,11.1,0.0,168.0,2.14
2021-05-22T18:00,10.9,0.0,99.0,1.0
2021-05-22T19:00,10.5,0.0,42.0,0.91
2021-05-22T20:00,9.7,0.0,1.0,1.51
2021-05-22T21:00,7.7,0.0,0.0,2.01
2021-05-22T22:00,7.2,0.0,0.0,2.88
2021-05-22T23:00,6.6,0.0,0.0,3.55
2021-05-23T00:00,6.2,0.0,0.0,3.57
2021-05-23T01:00,5.4,0.0,0.0,3.23
2021-05-23T02:00,5.3,0.0,0.0,3.05
2021-05-23T03:00,5.1,0.0,0.0,2.39
2021-05-23T04:00,4.9,0.0,38.0,2.0
2021-05-23T05:00,5.9,0.0,130.0,2.45
2021-05-23T06:00,7.1,0.0,236.0,3.1
2021-05-23T07:00,8.3,0.0,270.0,3.9
2021-05-23T08:00,9.0,0.0,288.0,4.61
2021-05-23T09:00,9.8,0.0,407.0,4.85
2021-05-23T10:00,10.9,0.0,584.0,5.19
2021-05-23T11:00,11.8,0.0,716.0,5.4
2021-05-23T12:00,12.3,0.0,670.0,6.14
2021-05-23T13:00,12.6,0.0,688.0,6.9
2021-05-23T14:00,12.9,0.0,567.0,7.4
2021-05-23T15:00,13.0,0.0,487.0,7.84
2021-05-23T16:00,13.2,0.2,288.0,8.05
2021-05-23T17:00,12.5,0.3,111.0,7.29
2021-05-23T18:00,11.6,0.6,30.0,7.02
2021-05-23T19:00,10.8,0.6,10.0,6.76
2021-05-23T20:00,9.8,0.8,0.0,7.02
2021-05-23T21:00,9.3,0.9,0.0,7.33
2021-05-23T22:00,8.5,0.8,0.0,5.89
2021-05-23T23:00,8.4,0.6,0.0,4.47
2021-05-24T00:00,8.1,0.3,0.0,4.07
2021-05-24T01:00,7.6,0.0,0.0,4.3
2021-05-24T02:00,7.4,0.0,0.0,4.7
2021-05-24T03:00,6.9,0.0,0.0,4.86
2021-05-24T04:00,6.3,0.0,40.0,4.56
2021-05-24T05:00,7.0,0.0,141.0,4.42
2021-05-24T06:00,8.0,0.0,236.0,4.44
2021-05-24T07:00,9.3,0.0,318.0,5.94
2021-05-24T08:00,10.4,0.0,481.0,6.07
2021-05-24T09:00,11.6,0.0,618.0,5.88
2021-05-24T10:00,13.1,0.0,662.0,4.42
2021-05-24T11:00,13.8,0.0,636.0,4.52
2021-05-24T12:00,13.9,0.0,695.0,4.58
2021-05-24T13:00,14.5,0.0,667.0,4.83
2021-05-24T14:00,14.3,0.0,643.0,5.06
2021-05-24T15:00,14.2,0.0,517.0,4.9
2021-05-24T16:00,14.4,0.0,426.0,4.71
2021-05-24T17:00,14.3,0.0,257.0,4.65
2021-05-24T18:00,13.4,0.0,168.0,4.84
2021-05-24T19:00,12.3,0.0,50.0,4.49
2021-05-24T20:00,10.7,0.0,1.0,4.18
2021-05-24T21:00,9.4,0.3,0.0,3.98
2021-05-24T22:00,8.9,0.2,0.0,3.58
2021-05-24T23:00,8.7,0.3,0.0,3.58
2021-05-25T00:00,8.2,0.3,0.0,3.45
2021-05-25T01:00,8.3,0.0,0.0,3.49
2021-05-25T02:00,8.9,0.0,0.0,3.79
2021-05-25T03:00,8.9,0.0,0.0,4.1
2021-05-25T04:00,9.0,0.0,30.0,3.98
2021-05-25T05:00,9.1,0.0,92.0,4.11
2021-05-25T06:00,9.3,0.0,204.0,4.16
2021-05-25T07:00,9.9,0.0,366.0,4.74
2021-05-25T08:00,10.4,0.1,496.0,4.67
2021-05-25T09:00,10.8,0.0,575.0,4.46
2021-05-25T10:00,11.3,0.2,575.0,3.18
2021-05-25T11:00,11.6,0.3,514.0,3.01
2021-05-25T12:00,11.3,0.6,585.0,2.85
2021-05-25T13:00,11.4,0.6,572.0,3.21
2021-05-25T14:00,11.1,3.6,500.0,3.57
2021-05-25T15:00,10.4,0.5,482.0,3.45
2021-05-25T16:00,10.4,0.0,401.0,3.98
2021-05-25T17:00,10.2,0.0,252.0,4.57
2021-05-25T18:00,10.2,0.0,152.0,5.16
2021-05-25T19:00,9.2,0.0,45.0,5.63
2021-05-25T20:00,8.7,0.0,2.0,5.08
2021-05-25T21:00,8.5,0.0,0.0,4.3
2021-05-25T22:00,8.7,0.0,0.0,4.27
2021-05-25T23:00,8.8,0.0,0.0,5.19
2021-05-26T00:00,8.9,0.0,0.0,5.11
2021-05-26T01:00,8.9,0.2,0.0,5.2
2021-05-26T02:00,8.7,1.6,0.0,5.8
2021-05-26T03:00,8.6,0.9,0.0,6.22
2021-05-26T04:00,8.5,1.3,6.0,6.44
2021-05-26T05:00,8.8,0.6,19.0,6.52
2021-05-26T06:00,8.9,0.4,138.0,6.49
2021-05-26T07:00,9.2,0.0,184.0,7.96
2021-05-26T08:00,9.7,0.0,283.0,8.29
2021-05-26T09:00,10.0,0.0,351.0,8.02
2021-05-26T10:00,10.8,0.0,431.0,7.34
2021-05-26T11:00,11.4,0.0,467.0,7.67
2021-05-26T12:00,12.0,0.0,534.0,7.71
2021-05-26T13:00,12.6,0.0,583.0,7.36
2021-05-26T14:00,12.8,0.0,601.0,6.95
2021-05-26T15:00,12.9,0.0,488.0,6.46
2021-05-26T16:00,12.0,0.0,350.0,5.64
2021-05-26T17:00,11.7,0.1,224.0,5.14
2021-05-26T18:00,11.6,0.0,144.0,4.63
2021-05-26T19:00,11.3,0.0,50.0,3.41
2021-05-26T20:00,10.7,0.0,2.0,2.22
2021-05-26T21:00,9.9,0.0,0.0,1.92
2021-05-26T22:00,8.5,0.0,0.0,1.82
2021-05-26T23:00,8.3,0.0,0.0,1.71
2021-05-27T00:00,8.4,0.0,0.0,1.73
2021-05-27T01:00,8.6,0.0,0.0,1.96
2021-05-27T02:00,8.5,0.0,0.0,1.79
2021-05-27T03:00,9.0,0.0,1.0,1.7
2021-05-27T04:00,8.8,0.0,35.0,1.7
2021-05-27T05:00,9.3,0.0,96.0,2.16
2021-05-27T06:00,9.5,0.0,187.0,2.41
2021-05-27T07:00,9.9,0.0,301.0,2.33
2021-05-27T08:00,10.7,0.0,421.0,1.96
2021-05-27T09:00,11.3,0.0,526.0,1.9
2021-05-27T10:00,11.6,0.0,596.0,1.3
2021-05-27T11:00,12.5,0.0,567.0,1.2
2021-05-27T12:00,13.1,0.0,612.0,1.17
2021-05-27T13:00,13.7,0.0,565.0,1.84
2021-05-27T14:00,14.2,0.0,503.0,2.66
2021-05-27T15:00,14.7,0.0,444.0,3.62
2021-05-27T16:00,14.9,0.0,395.0,4.02
2021-05-27T17:00,14.7,0.0,237.0,4.02
2021-05-27T18:00,14.1,0.0,130.0,3.8
2021-05-27T19:00,13.4,0.0,41.0,3.36
2021-05-27T20:00,12.1,0.0,2.0,2.72
2021-05-27T21:00,11.0,0.0,0.0,2.19
2021-05-27T22:00,9.8,0.0,0.0,1.43
2021-05-27T23:00,9.5,0.0,0.0,1.33
2021-05-28T00:00,8.4,0.0,0.0,1.8
2021-05-28T01:00,8.1,0.0,0.0,1.56
2021-05-28T02:00,7.6,0.0,0.0,1.98
2021-05-28T03:00,7.2,0.0,1.0,1.66
2021-05-28T04:00,7.2,0.0,42.0,1.39
2021-05-28T05:00,8.2,0.0,107.0,1.99
2021-05-28T06:00,9.8,0.0,243.0,1.82
2021-05-28T07:00,11.1,0.0,378.0,1.63
2021-05-28T08:00,12.9,0.0,456.0,1.56
2021-05-28T09:00,14.0,0.0,611.0,1.4
2021-05-28T10:00,15.8,0.2,698.0,1.64
2021-05-28T11:00,16.3,0.1,667.0,2.0
2021-05-28T12:00,16.5,0.1,611.0,2.5
2021-05-28T13:00,15.9,0.0,525.0,2.47
2021-05-28T14:00,15.4,0.0,454.0,2.6
2021-05-28T15:00,15.7,0.0,406.0,2.75
2021-05-28T16:00,15.6,0.0,356.0,2.63
2021-05-28T17:00,15.1,0.0,261.0,2.8
2021-05-28T18:00,14.2,0.0,138.0,3.0
2021-05-28T19:00,13.4,0.0,50.0,3.21
2021-05-28T20:00,12.8,0.0,3.0,3.1
2021-05-28T21:00,11.6,0.0,0.0,2.83
2021-05-28T22:00,11.0,0.0,0.0,1.5
2021-05-28T23:00,10.9,0.0,0.0,1.14
2021-05-29T00:00,10.8,0.0,0.0,1.43
2021-05-29T01:00,10.2,0.0,0.0,1.6
2021-05-29T02:00,9.6,0.0,0.0,1.81
2021-05-29T03:00,9.1,0.0,1.0,1.5
2021-05-29T04:00,9.2,0.0,44.0,1.3
2021-05-29T05:00,9.8,0.0,136.0,0.63
2021-05-29T06:00,10.3,0.0,280.0,0.5
2021-05-29T07:00,11.0,0.0,417.0,1.08
2021-05-29T08:00,12.2,0.0,539.0,1.6
2021-05-29T09:00,14.1,0.0,642.0,1.91
2021-05-29T10:00,15.4,0.0,688.0,2.25
2021-05-29T11:00,16.6,0.0,743.0,2.38
2021-05-29T12:00,17.4,0.1,735.0,2.65
2021-05-29T13:00,17.9,0.0,624.0,3.11
2021-05-29T14:00,18.0,0.0,580.0,3.41
2021-05-29T15:00,18.1,0.0,513.0,3.54
2021-05-29T16:00,17.6,0.0,401.0,3.47
2021-05-29T17:00,16.8,0.0,269.0,3.47
2021-05-29T18:00,15.5,0.0,155.0,3.35
2021-05-29T19:00,14.2,0.0,56.0,3.22
2021-05-29T20:00,12.7,0.0,3.0,3.14
2021-05-29T21:00,11.2,0.0,0.0,2.62
2021-05-29T22:00,10.0,0.0,0.0,1.7
2021-05-29T23:00,9.4,0.0,0.0,1.13
2021-05-30T00:00,9.0,0.0,0.0,1.56
2021-05-30T01:00,8.7,0.0,0.0,1.63
2021-05-30T02:00,8.3,0.0,0.0,1.56
2021-05-30T03:00,8.1,0.0,2.0,1.56
2021-05-30T04:00,7.8,0.0,54.0,1.86
2021-05-30T05:00,8.2,0.0,169.0,2.42
2021-05-30T06:00,9.6,0.0,315.0,2.14
2021-05-30T07:00,10.7,0.0,470.0,2.34
2021-05-30T08:00,12.2,0.0,610.0,2.48
2021-05-30T09:00,13.6,0.0,719.0,2.69
2021-05-30T10:00,14.9,0.0,804.0,3.05
2021-05-30T11:00,16.1,0.0,861.0,3.24
2021-05-30T12:00,17.0,0.0,855.0,3.67
2021-05-30T13:00,17.3,0.0,823.0,3.89
2021-05-30T14:00,17.5,0.0,740.0,3.89
2021-05-30T15:00,16.8,0.0,627.0,3.98
2021-05-30T16:00,16.5,0.0,491.0,3.98
2021-05-30T17:00,15.8,0.0,332.0,3.98
2021-05-30T18:00,14.7,0.0,186.0,3.98
2021-05-30T19:00,13.3,0.0,66.0,3.98
2021-05-30T20:00,11.9,0.0,4.0,3.83
2021-05-30T21:00,10.4,0.0,0.0,3.47
2021-05-30T22:00,9.2,0.0,0.0,2.61
2021-05-30T23:00,8.8,0.0,0.0,2.19
2021-05-31T00:00,8.4,0.0,0.0,2.15
2021-05-31T01:00,7.8,0.0,0.0,1.97
2021-05-31T02:00,7.1,0.0,0.0,2.11
2021-05-31T03:00,6.8,0.0,2.0,2.5
2021-05-31T04:00,6.7,0.0,48.0,3.0
2021-05-31T05:00,7.1,0.0,157.0,3.11
2021-05-31T06:00,7.9,0.0,298.0,3.26
2021-05-31T07:00,8.7,0.0,442.0,3.4
2021-05-31T08:00,9.8,0.0,592.0,3.62
2021-05-31T09:00,11.5,0.0,709.0,3.98
2021-05-31T10:00,13.4,0.0,793.0,4.17
2021-05-31T11:00,15.5,0.0,837.0,4.83
2021-05-31T12:00,17.2,0.0,819.0,5.61
2021-05-31T13:00,18.0,0.0,788.0,5.56
2021-05-31T14:00,18.3,0.0,698.0,5.81
2021-05-31T15:00,18.0,0.0,590.0,5.73
2021-05-31T16:00,17.6,0.0,451.0,5.59
2021-05-31T17:00,16.9,0.0,328.0,5.38
2021-05-31T18:00,16.0,0.0,180.0,5.17
2021-05-31T19:00,15.1,0.0,66.0,4.74
2021-05-31T20:00,13.6,0.0,4.0,4.46
2021-05-31T21:00,12.3,0.0,0.0,4.06
2021-05-31T22:00,10.9,0.0,0.0,3.76
2021-05-31T23:00,10.2,0.0,0.0,3.36
2021-06-01T00:00,9.8,0.0,0.0,2.92
2021-06-01T01:00,9.3,0.0,0.0,2.73
2021-06-01T02:00,8.8,0.0,0.0,2.51
2021-06-01T03:00,8.9,0.0,2.0,2.34
2021-06-01T04:00,8.7,0.0,57.0,2.15
2021-06-01T05:00,9.1,0.0,172.0,2.56
2021-06-01T06:00,10.9,0.0,319.0,2.62
2021-06-01T07:00,12.3,0.0,469.0,3.04
2021-06-01T08:00,14.0,0.0,608.0,3.54
2021-06-01T09:00,15.4,0.0,724.0,3.54
2021-06-01T10:00,16.7,0.0,805.0,3.98
2021-06-01T11:00,17.8,0.0,848.0,4.05
2021-06-01T12:00,18.5,0.0,843.0,4.47
2021-06-01T13:00,18.5,0.0,778.0,4.98
2021-06-01T14:00,18.5,0.0,663.0,5.26
2021-06-01T15:00,18.3,0.0,565.0,5.29
2021-06-01T16:00,18.1,0.0,414.0,4.83
2021-06-01T17:00,17.4,0.0,288.0,4.12
2021-06-01T18:00,16.5,0.0,188.0,3.55
2021-06-01T19:00,15.1,0.0,66.0,3.2
2021-06-01T20:00,13.5,0.0,5.0,3.03
2021-06-01T21:00,11.4,0.0,0.0,2.73
2021-06-01T22:00,10.6,0.0,0.0,2.45
2021-06-01T23:00,10.2,0.0,0.0,1.84
2021-06-02T00:00,9.8,0.0,0.0,1.61
2021-06-02T01:00,9.4,0.0,0.0,1.61
2021-06-02T02:00,9.1,0.0,0.0,1.7
2021-06-02T03:00,9.1,0.0,2.0,1.73
2021-06-02T04:00,9.0,0.0,56.0,1.8
2021-06-02T05:00,9.4,0.0,174.0,2.46
2021-06-02T06:00,10.7,0.0,305.0,2.82
2021-06-02T07:00,12.1,0.0,423.0,3.1
2021-06-02T08:00,13.5,0.0,596.0,3.03
2021-06-02T09:00,15.0,0.0,669.0,3.57
2021-06-02T10:00,16.1,0.0,774.0,4.73
2021-06-02T11:00,16.7,0.0,807.0,4.98
2021-06-02T12:00,17.0,0.0,830.0,4.5
2021-06-02T13:00,17.2,0.0,789.0,4.6
2021-06-02T14:00,16.9,0.0,719.0,4.7
2021-06-02T15:00,16.7,0.0,610.0,4.9
2021-06-02T16:00,16.2,0.0,474.0,5.1
2021-06-02T17:00,15.1,0.0,334.0,4.9
2021-06-02T18:00,13.7,0.0,193.0,4.7
2021-06-02T19:00,12.6,0.0,68.0,4.6
2021-06-02T20:00,11.5,0.0,5.0,4.2
2021-06-02T21:00,10.8,0.0,0.0,3.57
2021-06-02T22:00,10.7,0.0,0.0,2.81
2021-06-02T23:00,10.8,0.0,0.0,2.84
2021-06-03T00:00,10.6,0.0,0.0,2.91
2021-06-03T01:00,10.4,0.0,0.0,3.1
2021-06-03T02:00,10.8,0.0,0.0,2.73
2021-06-03T03:00,10.7,0.0,2.0,2.3
2021-06-03T04:00,10.8,0.0,33.0,2.61
2021-06-03T05:00,11.4,0.0,82.0,3.2
2021-06-03T06:00,12.1,0.0,197.0,4.1
2021-06-03T07:00,12.7,0.0,285.0,4.05
2021-06-03T08:00,13.5,0.0,402.0,4.81
2021-06-03T09:00,14.7,0.0,542.0,3.7
2021-06-03T10:00,15.5,0.0,576.0,3.72
2021-06-03T11:00,15.9,0.0,671.0,4.15
2021-06-03T12:00,16.4,0.0,623.0,4.37
2021-06-03T13:00,16.5,0.0,555.0,4.43
2021-06-03T14:00,16.5,0.0,448.0,4.34
2021-06-03T15:00,16.3,0.0,363.0,4.36
2021-06-03T16:00,16.2,0.0,315.0,4.16
2021-06-03T17:00,16.1,0.0,181.0,3.8
2021-06-03T18:00,15.3,0.0,86.0,3.13
2021-06-03T19:00,14.6,0.0,30.0,2.16
2021-06-03T20:00,14.2,0.0,2.0,1.14
2021-06-03T21:00,13.8,0.0,0.0,0.5
2021-06-03T22:00,14.4,0.0,0.0,2.82
2021-06-03T23:00,14.1,0.0,0.0,2.69
2021-06-04T00:00,13.7,0.0,0.0,2.47
2021-06-04T01:00,13.1,0.0,0.0,2.4
2021-06-04T02:00,12.3,0.0,0.0,2.42
