#kind=historical_reanalysis
#name=Newcastle upon Tyne, May-August 2023
#source=Open-Meteo Historical Weather API; ECMWF ERA5
#source_url=https://archive-api.open-meteo.com/v1/archive?latitude=54.9783&longitude=-1.6178&start_date=2023-05-01&end_date=2023-09-01&hourly=temperature_2m%2Crain%2Cshortwave_radiation%2Cwind_speed_10m&timezone=GMT&wind_speed_unit=ms&models=era5
#raw_sha256=0c8dea1e028ece9f7ed137e0041db6935947d84ef34c817d36ddcc6049b482a2
#license=CC BY 4.0; credit Open-Meteo and Copernicus Climate Change Service
#time_basis=UTC; rain and solar shifted to interval-start; temperature and wind instantaneous
time_utc,temperature_c,rain_mm_hour,solar_wm2,wind_ms
2023-05-08T02:00,11.2,0.0,0.0,2.35
2023-05-08T03:00,11.5,0.0,0.0,2.86
2023-05-08T04:00,11.7,0.0,6.0,3.06
2023-05-08T05:00,12.0,0.1,27.0,3.52
2023-05-08T06:00,12.4,0.3,54.0,3.81
2023-05-08T07:00,12.8,0.7,79.0,4.3
2023-05-08T08:00,12.8,1.2,74.0,4.5
2023-05-08T09:00,12.8,1.2,75.0,4.7
2023-05-08T10:00,12.6,1.1,87.0,4.67
2023-05-08T11:00,13.1,0.9,129.0,4.8
2023-05-08T12:00,13.7,0.6,156.0,5.71
2023-05-08T13:00,14.2,0.4,172.0,5.36
2023-05-08T14:00,15.2,0.7,183.0,4.87
2023-05-08T15:00,15.4,1.0,228.0,4.98
2023-05-08T16:00,15.9,0.6,123.0,4.9
2023-05-08T17:00,15.3,0.1,131.0,4.77
2023-05-08T18:00,15.2,1.9,10.0,4.59
2023-05-08T19:00,14.7,1.3,7.0,4.55
2023-05-08T20:00,14.4,0.6,0.0,4.49
2023-05-08T21:00,14.3,0.0,0.0,4.3
2023-05-08T22:00,14.1,0.0,0.0,3.22
2023-05-08T23:00,13.6,0.0,0.0,2.84
2023-05-09T00:00,13.1,0.0,0.0,2.69
2023-05-09T01:00,12.7,0.0,0.0,2.41
2023-05-09T02:00,12.3,0.0,0.0,2.76
2023-05-09T03:00,12.1,0.0,0.0,2.62
2023-05-09T04:00,12.1,0.0,8.0,2.75
2023-05-09T05:00,12.3,0.0,48.0,3.32
2023-05-09T06:00,12.8,0.0,97.0,3.93
2023-05-09T07:00,13.5,0.0,234.0,4.4
2023-05-09T08:00,14.4,0.0,410.0,4.69
2023-05-09T09:00,15.5,0.0,438.0,4.24
2023-05-09T10:00,15.7,0.1,624.0,2.84
2023-05-09T11:00,16.6,0.1,691.0,2.56
2023-05-09T12:00,16.9,0.1,636.0,2.36
2023-05-09T13:00,16.8,0.1,604.0,1.39
2023-05-09T14:00,17.0,0.1,434.0,0.81
2023-05-09T15:00,16.4,0.1,431.0,1.04
2023-05-09T16:00,16.0,0.2,304.0,1.24
2023-05-09T17:00,15.4,0.3,219.0,0.92
2023-05-09T18:00,14.9,1.0,80.0,1.06
2023-05-09T19:00,14.0,0.0,17.0,0.73
2023-05-09T20:00,13.7,0.0,0.0,1.35
2023-05-09T21:00,12.1,0.0,0.0,1.79
2023-05-09T22:00,11.6,0.0,0.0,3.13
2023-05-09T23:00,10.7,0.0,0.0,3.5
2023-05-10T00:00,10.2,0.0,0.0,3.42
2023-05-10T01:00,9.7,0.0,0.0,3.42
2023-05-10T02:00,9.2,0.0,0.0,3.11
2023-05-10T03:00,9.4,0.0,0.0,3.11
2023-05-10T04:00,9.1,0.0,18.0,3.14
2023-05-10T05:00,9.0,0.0,115.0,3.13
2023-05-10T06:00,10.2,0.0,219.0,3.23
2023-05-10T07:00,11.9,0.0,375.0,3.18
2023-05-10T08:00,13.1,0.1,450.0,4.39
2023-05-10T09:00,14.1,0.1,495.0,4.58
2023-05-10T10:00,15.1,0.1,555.0,4.4
2023-05-10T11:00,15.5,0.0,542.0,4.18
2023-05-10T12:00,15.6,0.1,616.0,4.39
2023-05-10T13:00,15.9,0.2,577.0,4.41
2023-05-10T14:00,16.1,0.4,489.0,3.85
2023-05-10T15:00,15.2,0.1,426.0,3.69
2023-05-10T16:00,14.9,0.2,293.0,4.44
2023-05-10T17:00,14.5,0.0,197.0,4.65
2023-05-10T18:00,14.5,0.0,92.0,3.85
2023-05-10T19:00,13.8,0.0,19.0,3.05
2023-05-10T20:00,12.9,0.0,0.0,2.88
2023-05-10T21:00,12.1,0.0,0.0,2.94
2023-05-10T22:00,11.3,0.0,0.0,2.42
2023-05-10T23:00,11.0,0.0,0.0,2.27
2023-05-11T00:00,10.7,0.0,0.0,2.19
2023-05-11T01:00,10.5,0.0,0.0,2.06
2023-05-11T02:00,10.4,0.0,0.0,1.94
2023-05-11T03:00,10.2,0.0,0.0,1.56
2023-05-11T04:00,10.3,0.0,13.0,1.49
2023-05-11T05:00,10.2,0.0,57.0,1.84
2023-05-11T06:00,10.6,0.6,176.0,2.21
2023-05-11T07:00,11.5,0.1,280.0,1.5
2023-05-11T08:00,12.4,0.2,338.0,0.72
2023-05-11T09:00,13.5,0.1,414.0,0.92
2023-05-11T10:00,13.4,0.1,567.0,1.73
2023-05-11T11:00,14.0,0.1,582.0,2.26
2023-05-11T12:00,14.0,0.1,588.0,3.04
2023-05-11T13:00,13.4,0.2,550.0,3.83
2023-05-11T14:00,13.6,0.1,477.0,4.0
2023-05-11T15:00,13.7,0.1,374.0,3.34
2023-05-11T16:00,13.5,0.0,345.0,2.97
2023-05-11T17:00,14.0,0.0,226.0,2.86
2023-05-11T18:00,13.7,0.0,124.0,2.92
2023-05-11T19:00,12.9,0.0,25.0,2.87
2023-05-11T20:00,11.6,0.0,0.0,2.6
2023-05-11T21:00,10.4,0.0,0.0,2.89
2023-05-11T22:00,10.0,0.0,0.0,2.72
2023-05-11T23:00,9.8,0.0,0.0,2.8
2023-05-12T00:00,9.6,0.0,0.0,3.11
2023-05-12T01:00,10.0,0.0,0.0,3.24
2023-05-12T02:00,10.1,0.0,0.0,3.45
2023-05-12T03:00,10.3,0.0,0.0,4.31
2023-05-12T04:00,10.2,0.0,6.0,4.36
2023-05-12T05:00,10.2,0.0,36.0,4.81
2023-05-12T06:00,10.0,0.0,61.0,4.9
2023-05-12T07:00,9.9,0.0,118.0,4.81
2023-05-12T08:00,10.1,0.0,192.0,4.71
2023-05-12T09:00,10.3,0.0,255.0,5.38
2023-05-12T10:00,9.9,0.0,333.0,5.22
2023-05-12T11:00,10.0,0.0,399.0,5.32
2023-05-12T12:00,9.9,0.0,429.0,5.35
2023-05-12T13:00,9.9,0.0,400.0,5.39
2023-05-12T14:00,9.7,0.0,329.0,5.46
2023-05-12T15:00,9.6,0.0,280.0,5.22
2023-05-12T16:00,9.4,0.0,221.0,5.06
2023-05-12T17:00,9.4,0.0,162.0,4.93
2023-05-12T18:00,9.5,0.0,69.0,4.71
2023-05-12T19:00,9.3,0.0,15.0,4.41
2023-05-12T20:00,9.3,0.0,0.0,4.02
2023-05-12T21:00,9.1,0.0,0.0,3.52
2023-05-12T22:00,8.5,0.0,0.0,2.34
2023-05-12T23:00,8.2,0.0,0.0,2.24
2023-05-13T00:00,8.1,0.0,0.0,2.21
2023-05-13T01:00,7.8,0.0,0.0,2.1
2023-05-13T02:00,7.7,0.0,0.0,2.3
2023-05-13T03:00,7.3,0.0,0.0,2.2
2023-05-13T04:00,7.3,0.0,15.0,2.32
2023-05-13T05:00,7.5,0.0,83.0,2.21
2023-05-13T06:00,7.4,0.0,153.0,2.92
2023-05-13T07:00,7.5,0.0,266.0,2.69
2023-05-13T08:00,7.9,0.0,420.0,2.28
2023-05-13T09:00,8.7,0.0,544.0,1.8
2023-05-13T10:00,9.6,0.0,687.0,1.3
2023-05-13T11:00,10.5,0.0,715.0,1.24
2023-05-13T12:00,11.5,0.0,751.0,1.41
2023-05-13T13:00,12.4,0.0,722.0,1.6
2023-05-13T14:00,13.0,0.0,670.0,1.8
2023-05-13T15:00,13.4,0.0,572.0,2.0
2023-05-13T16:00,13.1,0.0,437.0,2.43
2023-05-13T17:00,12.8,0.0,285.0,3.1
2023-05-13T18:00,11.7,0.0,143.0,3.54
2023-05-13T19:00,10.1,0.0,30.0,3.44
2023-05-13T20:00,9.0,0.0,0.0,2.9
2023-05-13T21:00,8.2,0.0,0.0,2.39
2023-05-13T22:00,7.5,0.0,0.0,1.92
2023-05-13T23:00,7.3,0.0,0.0,2.1
2023-05-14T00:00,7.3,0.0,0.0,2.31
2023-05-14T01:00,7.2,0.0,0.0,2.35
2023-05-14T02:00,7.0,0.0,0.0,2.4
2023-05-14T03:00,7.0,0.0,0.0,2.42
2023-05-14T04:00,7.0,0.0,22.0,2.58
2023-05-14T05:00,7.4,0.0,89.0,2.77
2023-05-14T06:00,8.6,0.0,186.0,2.66
2023-05-14T07:00,10.5,0.0,352.0,2.52
2023-05-14T08:00,12.3,0.0,476.0,2.44
2023-05-14T09:00,14.2,0.0,599.0,2.26
2023-05-14T10:00,15.9,0.2,589.0,2.44
2023-05-14T11:00,17.0,0.3,500.0,2.68
2023-05-14T12:00,17.4,0.0,429.0,3.32
2023-05-14T13:00,17.6,0.1,411.0,3.47
2023-05-14T14:00,17.3,0.2,305.0,3.44
2023-05-14T15:00,16.8,0.3,156.0,3.81
2023-05-14T16:00,15.5,0.2,101.0,3.91
2023-05-14T17:00,15.2,0.1,79.0,3.91
2023-05-14T18:00,14.4,0.2,39.0,3.7
2023-05-14T19:00,13.6,0.3,7.0,3.91
2023-05-14T20:00,12.7,0.2,0.0,4.16
2023-05-14T21:00,11.6,0.0,0.0,4.34
2023-05-14T22:00,10.8,0.0,0.0,5.24
2023-05-14T23:00,9.8,0.0,0.0,5.32
2023-05-15T00:00,8.8,0.0,0.0,5.15
2023-05-15T01:00,8.0,0.0,0.0,5.2
2023-05-15T02:00,7.8,0.1,0.0,5.27
2023-05-15T03:00,7.5,0.0,0.0,5.16
2023-05-15T04:00,6.8,0.0,23.0,4.92
2023-05-15T05:00,6.8,0.0,113.0,4.9
2023-05-15T06:00,7.7,0.0,270.0,4.76
2023-05-15T07:00,9.0,0.1,425.0,4.96
2023-05-15T08:00,10.2,0.1,485.0,5.06
2023-05-15T09:00,11.2,0.0,617.0,4.92
2023-05-15T10:00,11.7,0.1,714.0,3.27
2023-05-15T11:00,12.4,0.1,769.0,3.07
2023-05-15T12:00,12.9,0.1,769.0,2.97
2023-05-15T13:00,13.3,0.0,742.0,3.04
2023-05-15T14:00,13.6,0.0,635.0,2.96
2023-05-15T15:00,13.8,0.0,521.0,2.93
2023-05-15T16:00,13.6,0.0,377.0,2.7
2023-05-15T17:00,13.3,0.2,252.0,2.22
2023-05-15T18:00,12.4,0.0,129.0,1.41
2023-05-15T19:00,11.8,0.0,26.0,0.3
2023-05-15T20:00,11.0,0.0,0.0,0.86
2023-05-15T21:00,9.8,0.0,0.0,1.58
2023-05-15T22:00,9.7,0.0,0.0,2.79
2023-05-15T23:00,9.1,0.0,0.0,4.0
2023-05-16T00:00,8.5,0.0,0.0,4.63
2023-05-16T01:00,7.8,0.0,0.0,4.9
2023-05-16T02:00,7.4,0.0,0.0,4.78
2023-05-16T03:00,7.3,0.0,0.0,4.83
2023-05-16T04:00,6.9,0.0,28.0,4.83
2023-05-16T05:00,7.1,0.0,132.0,4.81
2023-05-16T06:00,8.4,0.0,267.0,4.9
2023-05-16T07:00,10.0,0.0,396.0,5.39
2023-05-16T08:00,11.5,0.0,502.0,6.23
2023-05-16T09:00,12.9,0.1,509.0,6.3
2023-05-16T10:00,14.0,0.3,578.0,5.28
2023-05-16T11:00,14.5,0.0,677.0,5.11
2023-05-16T12:00,15.4,0.0,636.0,5.14
2023-05-16T13:00,16.2,0.0,575.0,4.92
2023-05-16T14:00,16.3,0.0,502.0,4.7
2023-05-16T15:00,16.2,0.1,479.0,4.44
2023-05-16T16:00,15.8,0.8,331.0,3.98
2023-05-16T17:00,14.5,0.0,186.0,3.45
2023-05-16T18:00,12.9,0.1,84.0,2.7
2023-05-16T19:00,11.3,0.0,18.0,2.42
2023-05-16T20:00,10.3,0.0,0.0,2.22
2023-05-16T21:00,9.8,0.0,0.0,2.55
2023-05-16T22:00,9.9,0.0,0.0,2.38
2023-05-16T23:00,9.4,0.0,0.0,2.53
2023-05-17T00:00,9.1,0.0,0.0,2.4
2023-05-17T01:00,8.8,0.0,0.0,2.12
2023-05-17T02:00,8.9,0.0,0.0,1.8
2023-05-17T03:00,9.3,0.0,0.0,1.41
2023-05-17T04:00,9.3,0.0,16.0,1.21
2023-05-17T05:00,9.1,0.0,91.0,1.22
2023-05-17T06:00,9.6,0.0,107.0,1.3
2023-05-17T07:00,10.8,0.0,247.0,1.71
2023-05-17T08:00,12.1,0.0,340.0,1.75
2023-05-17T09:00,13.1,0.0,521.0,1.33
2023-05-17T10:00,14.3,0.0,517.0,1.56
2023-05-17T11:00,15.1,0.1,508.0,1.36
2023-05-17T12:00,15.8,0.1,508.0,1.28
2023-05-17T13:00,16.2,0.1,483.0,1.63
2023-05-17T14:00,16.6,0.1,425.0,2.06
2023-05-17T15:00,17.1,0.0,317.0,2.47
2023-05-17T16:00,16.9,0.0,192.0,2.84
2023-05-17T17:00,16.3,0.0,100.0,2.93
2023-05-17T18:00,15.6,0.0,58.0,2.84
2023-05-17T19:00,14.6,0.0,18.0,2.5
2023-05-17T20:00,13.9,0.0,0.0,2.28
2023-05-17T21:00,13.2,0.0,0.0,2.42
2023-05-17T22:00,12.1,0.0,0.0,3.13
2023-05-17T23:00,11.8,0.0,0.0,3.16
2023-05-18T00:00,11.4,0.0,0.0,2.73
2023-05-18T01:00,11.1,0.0,0.0,2.38
2023-05-18T02:00,10.6,0.0,0.0,2.06
2023-05-18T03:00,10.8,0.0,0.0,1.92
2023-05-18T04:00,11.1,0.0,19.0,1.7
2023-05-18T05:00,11.3,0.0,68.0,2.0
2023-05-18T06:00,11.4,0.0,166.0,2.39
2023-05-18T07:00,11.9,0.0,328.0,2.08
2023-05-18T08:00,13.1,0.0,475.0,2.05
2023-05-18T09:00,14.6,0.2,585.0,1.77
2023-05-18T10:00,16.0,0.0,563.0,2.08
2023-05-18T11:00,16.5,0.0,612.0,2.19
2023-05-18T12:00,17.2,0.0,383.0,2.14
2023-05-18T13:00,17.4,0.0,311.0,2.38
2023-05-18T14:00,17.6,0.0,297.0,2.78
2023-05-18T15:00,17.6,0.0,292.0,2.97
2023-05-18T16:00,17.3,0.0,166.0,3.4
2023-05-18T17:00,16.7,0.0,140.0,3.38
2023-05-18T18:00,16.0,0.0,73.0,3.28
2023-05-18T19:00,14.9,0.0,20.0,2.89
2023-05-18T20:00,14.0,0.0,0.0,2.86
2023-05-18T21:00,13.3,0.0,0.0,3.04
2023-05-18T22:00,12.5,0.0,0.0,3.03
2023-05-18T23:00,11.9,0.0,0.0,3.13
2023-05-19T00:00,11.6,0.0,0.0,3.04
2023-05-19T01:00,11.1,0.0,0.0,2.75
2023-05-19T02:00,11.1,0.0,0.0,2.81
2023-05-19T03:00,11.1,0.1,0.0,2.3
2023-05-19T04:00,11.1,0.3,11.0,2.3
2023-05-19T05:00,11.1,0.5,34.0,2.62
2023-05-19T06:00,11.2,0.4,98.0,2.58
2023-05-19T07:00,12.0,0.4,178.0,2.58
2023-05-19T08:00,12.8,0.2,296.0,3.2
2023-05-19T09:00,13.3,0.1,376.0,3.4
2023-05-19T10:00,13.3,0.0,483.0,3.08
2023-05-19T11:00,13.5,0.0,530.0,3.2
2023-05-19T12:00,13.9,0.0,536.0,2.83
2023-05-19T13:00,14.6,0.0,577.0,2.56
2023-05-19T14:00,14.9,0.0,483.0,2.28
2023-05-19T15:00,15.3,0.0,428.0,2.46
2023-05-19T16:00,15.3,0.0,329.0,3.16
2023-05-19T17:00,14.6,0.0,228.0,3.24
2023-05-19T18:00,13.9,0.0,143.0,2.8
2023-05-19T19:00,12.9,0.0,42.0,2.26
2023-05-19T20:00,11.6,0.0,0.0,1.17
2023-05-19T21:00,10.5,0.0,0.0,2.06
2023-05-19T22:00,9.2,0.0,0.0,2.11
2023-05-19T23:00,9.0,0.0,0.0,1.73
2023-05-20T00:00,8.7,0.0,0.0,0.92
2023-05-20T01:00,8.2,0.0,0.0,1.3
2023-05-20T02:00,7.3,0.0,0.0,1.92
2023-05-20T03:00,7.1,0.0,0.0,1.68
2023-05-20T04:00,6.9,0.0,24.0,1.63
2023-05-20T05:00,7.4,0.0,95.0,2.2
2023-05-20T06:00,8.8,0.0,240.0,1.81
2023-05-20T07:00,10.4,0.0,385.0,1.94
2023-05-20T08:00,11.9,0.0,564.0,2.09
2023-05-20T09:00,13.8,0.0,687.0,2.06
2023-05-20T10:00,15.7,0.0,781.0,2.55
2023-05-20T11:00,16.4,0.0,811.0,2.97
2023-05-20T12:00,16.9,0.0,797.0,3.26
2023-05-20T13:00,17.2,0.0,757.0,3.48
2023-05-20T14:00,17.2,0.0,674.0,3.62
2023-05-20T15:00,17.1,0.0,535.0,3.8
2023-05-20T16:00,16.4,0.0,421.0,4.33
2023-05-20T17:00,15.5,0.0,293.0,4.6
2023-05-20T18:00,14.5,0.0,148.0,4.28
2023-05-20T19:00,13.3,0.0,43.0,3.75
2023-05-20T20:00,12.0,0.0,0.0,3.14
2023-05-20T21:00,11.1,0.0,0.0,2.68
2023-05-20T22:00,10.2,0.0,0.0,1.84
2023-05-20T23:00,9.9,0.0,0.0,1.73
2023-05-21T00:00,9.9,0.0,0.0,1.77
2023-05-21T01:00,9.7,0.0,0.0,1.93
2023-05-21T02:00,9.5,0.0,0.0,1.96
2023-05-21T03:00,9.2,0.0,0.0,2.02
2023-05-21T04:00,9.1,0.0,26.0,1.43
2023-05-21T05:00,9.5,0.0,102.0,1.61
2023-05-21T06:00,10.6,0.0,201.0,1.32
2023-05-21T07:00,12.1,0.0,266.0,0.82
2023-05-21T08:00,13.9,0.0,358.0,0.64
2023-05-21T09:00,15.3,0.0,490.0,0.54
2023-05-21T10:00,16.6,0.0,609.0,1.21
2023-05-21T11:00,17.6,0.0,709.0,1.5
2023-05-21T12:00,18.1,0.0,768.0,2.11
2023-05-21T13:00,18.3,0.0,785.0,2.9
2023-05-21T14:00,17.8,0.0,595.0,3.5
2023-05-21T15:00,17.2,0.0,516.0,3.81
2023-05-21T16:00,16.7,0.0,376.0,3.62
2023-05-21T17:00,16.0,0.0,272.0,3.24
2023-05-21T18:00,15.3,0.0,165.0,2.65
2023-05-21T19:00,14.0,0.0,49.0,2.02
2023-05-21T20:00,12.3,0.0,1.0,1.39
2023-05-21T21:00,10.8,0.0,0.0,2.12
2023-05-21T22:00,9.8,0.0,0.0,1.77
2023-05-21T23:00,9.3,0.0,0.0,1.8
2023-05-22T00:00,8.8,0.0,0.0,1.87
2023-05-22T01:00,8.4,0.0,0.0,1.28
2023-05-22T02:00,7.5,0.0,0.0,1.63
2023-05-22T03:00,6.7,0.0,0.0,1.91
2023-05-22T04:00,6.9,0.0,39.0,2.2
2023-05-22T05:00,7.6,0.0,141.0,2.62
2023-05-22T06:00,9.9,0.0,244.0,2.7
2023-05-22T07:00,12.1,0.0,339.0,2.55
2023-05-22T08:00,14.0,0.0,452.0,2.6
2023-05-22T09:00,15.1,0.0,587.0,2.73
2023-05-22T10:00,15.4,0.0,712.0,3.13
2023-05-22T11:00,15.7,0.0,710.0,3.7
2023-05-22T12:00,15.5,0.0,572.0,4.08
2023-05-22T13:00,14.9,0.0,573.0,4.4
2023-05-22T14:00,14.8,0.0,445.0,5.04
2023-05-22T15:00,13.9,0.0,371.0,5.75
2023-05-22T16:00,13.2,0.0,364.0,5.81
2023-05-22T17:00,13.0,0.0,271.0,5.18
2023-05-22T18:00,12.4,0.0,116.0,4.33
2023-05-22T19:00,11.7,0.0,35.0,3.21
2023-05-22T20:00,10.7,0.0,1.0,2.01
2023-05-22T21:00,9.7,0.0,0.0,1.57
2023-05-22T22:00,8.6,0.0,0.0,1.28
2023-05-22T23:00,8.3,0.0,0.0,1.39
2023-05-23T00:00,8.2,0.0,0.0,1.49
2023-05-23T01:00,8.1,0.0,0.0,1.41
2023-05-23T02:00,8.4,0.0,0.0,1.43
2023-05-23T03:00,8.8,0.0,0.0,1.17
2023-05-23T04:00,9.1,0.0,14.0,0.76
2023-05-23T05:00,9.3,0.0,77.0,0.14
2023-05-23T06:00,10.5,0.0,155.0,0.32
2023-05-23T07:00,12.3,0.0,330.0,0.78
2023-05-23T08:00,13.5,0.0,471.0,0.71
2023-05-23T09:00,14.6,0.0,602.0,0.61
2023-05-23T10:00,15.5,0.0,581.0,1.39
2023-05-23T11:00,16.3,0.0,697.0,1.63
2023-05-23T12:00,17.3,0.0,668.0,1.32
2023-05-23T13:00,17.9,0.0,601.0,1.96
2023-05-23T14:00,18.3,0.0,565.0,2.46
2023-05-23T15:00,18.6,0.0,423.0,2.5
2023-05-23T16:00,18.3,0.0,354.0,1.75
2023-05-23T17:00,18.1,0.0,226.0,1.12
2023-05-23T18:00,17.3,0.0,158.0,0.61
2023-05-23T19:00,16.1,0.0,42.0,0.78
2023-05-23T20:00,15.1,0.0,1.0,1.97
2023-05-23T21:00,14.1,0.0,0.0,2.31
2023-05-23T22:00,13.0,0.0,0.0,2.92
2023-05-23T23:00,12.3,0.0,0.0,3.79
2023-05-24T00:00,11.4,0.0,0.0,3.71
2023-05-24T01:00,10.4,0.0,0.0,3.65
2023-05-24T02:00,9.6,0.0,0.0,3.82
2023-05-24T03:00,9.1,0.0,0.0,3.91
2023-05-24T04:00,8.7,0.0,42.0,3.92
2023-05-24T05:00,9.3,0.0,144.0,4.3
2023-05-24T06:00,10.7,0.0,277.0,4.4
2023-05-24T07:00,12.1,0.0,423.0,4.61
2023-05-24T08:00,13.6,0.0,577.0,4.17
2023-05-24T09:00,14.8,0.0,685.0,3.7
2023-05-24T10:00,15.9,0.0,787.0,2.69
2023-05-24T11:00,16.9,0.0,847.0,2.5
2023-05-24T12:00,17.5,0.0,823.0,2.28
2023-05-24T13:00,18.0,0.0,781.0,2.1
2023-05-24T14:00,18.0,0.0,589.0,2.28
2023-05-24T15:00,17.1,0.0,457.0,2.83
2023-05-24T16:00,16.5,0.0,286.0,3.4
2023-05-24T17:00,15.6,0.0,134.0,3.2
2023-05-24T18:00,15.1,0.0,85.0,2.6
2023-05-24T19:00,14.7,0.0,36.0,2.14
2023-05-24T20:00,13.9,0.0,1.0,1.75
2023-05-24T21:00,13.3,0.0,0.0,1.64
2023-05-24T22:00,12.8,0.0,0.0,1.2
2023-05-24T23:00,12.1,0.0,0.0,1.14
